Type,Timestamp (UTC),Ticker,Direction,Strategy,Timeframe,Price,Gates Hit,Gates Total,Quality Tier,Quality Score,Order Action,Quantity,Limit Price,Execution Status,Gate Vector
WALL_UPDATE,2026-02-09T21:18:01.285Z,LIMN,,DVTP SHORT,2m,1.35,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:18:04.279Z,RITR,,DVTP SHORT,2m,109,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:18:04.375Z,EZRA,,DVTP SHORT,2m,23.1,5,9,D,56,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=1; gatedShort_2=0; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:18:33.104Z,MNTS,,DVTP SHORT,2m,6.58,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:18:33.640Z,PLBY,,DVTP SHORT,2m,2.13,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=0; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:18:47.101Z,TDTH,,DVTP SHORT,2m,24.98,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:18:53.552Z,NBY,,DVTP SHORT,2m,76,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:19:12.424Z,RVPH,,DVTP SHORT,2m,29.05,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:20:02.545Z,LIMN,,DVTP SHORT,2m,1.36,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:20:07.320Z,RITR,,DVTP SHORT,2m,106,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:20:13.165Z,SIDU,,DVTP SHORT,2m,2.46,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:20:58.782Z,NBY,,DVTP SHORT,2m,75.03,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:21:46.788Z,SOAR,,DVTP SHORT,2m,47.24,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:22:03.446Z,LIMN,,DVTP SHORT,2m,1.4000000000000001,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:22:07.434Z,EZRA,,DVTP SHORT,2m,21.93,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:22:11.054Z,MIMI,,DVTP SHORT,2m,33.660000000000004,8,9,A,89,,,,,"rule2_Fire=0; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:22:45.768Z,RITR,,DVTP SHORT,2m,107,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:23:47.362Z,SOAR,,DVTP SHORT,2m,47.24,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:24:00.705Z,LIMN,,DVTP SHORT,2m,1.3800000000000001,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:24:00.845Z,EZRA,,DVTP SHORT,2m,21.78,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:24:10.549Z,MNTS,,DVTP SHORT,2m,6.48,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:24:21.151Z,MIMI,,DVTP SHORT,2m,33.59,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:24:27.296Z,RITR,,DVTP SHORT,2m,107,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:25:30.827Z,SOAR,,DVTP SHORT,2m,47.29,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:26:02.777Z,EZRA,,DVTP SHORT,2m,22.12,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:26:03.600Z,LIMN,,DVTP SHORT,2m,1.3900000000000001,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:26:13.816Z,MIMI,,DVTP SHORT,2m,33.12,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
ORDER,2026-02-09T21:26:14.150Z,MIMI,,,,,,,,,sell,4242,0.33,cleaned from DB,
WALL_UPDATE,2026-02-09T21:26:40.379Z,SOAR,,DVTP SHORT,2m,47.230000000000004,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:26:41.170Z,RITR,,DVTP SHORT,2m,109,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:26:43.894Z,MNTS,,DVTP SHORT,2m,6.44,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:28:02.430Z,MIMI,,DVTP SHORT,2m,32.5,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:28:03.668Z,RITR,,DVTP SHORT,2m,109,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:28:04.349Z,LIMN,,DVTP SHORT,2m,1.42,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:28:05.320Z,MNTS,,DVTP SHORT,2m,6.41,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:28:07.351Z,EZRA,,DVTP SHORT,2m,21.77,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:30:01.268Z,EZRA,,DVTP SHORT,2m,21.64,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:30:04.590Z,LIMN,,DVTP SHORT,2m,1.42,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:30:06.286Z,RITR,,DVTP SHORT,2m,108,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:30:13.423Z,MIMI,,DVTP SHORT,2m,32.54,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:31:01.794Z,MNTS,,DVTP SHORT,2m,6.46,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:31:11.452Z,SOAR,,DVTP SHORT,2m,47.230000000000004,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:32:02.037Z,LIMN,,DVTP SHORT,2m,1.42,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:32:02.445Z,EZRA,,DVTP SHORT,2m,21.68,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:32:03.213Z,SOAR,,DVTP SHORT,2m,47.24,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:32:03.299Z,MIMI,,DVTP SHORT,2m,32.67,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:32:19.655Z,RITR,,DVTP SHORT,2m,108.97,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:32:23.859Z,MNTS,,DVTP SHORT,2m,6.45,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:32:26.310Z,NBY,,DVTP SHORT,2m,75.01,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:33:27.910Z,BFRI,,DVTP SHORT,2m,77,3,9,D,33,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=0; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:34:05.238Z,MNTS,,DVTP SHORT,2m,6.55,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:34:09.801Z,MIMI,,DVTP SHORT,2m,32.63,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:34:11.913Z,EZRA,,DVTP SHORT,2m,21.88,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:34:25.611Z,LIMN,,DVTP SHORT,2m,1.41,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:34:52.155Z,RITR,,DVTP SHORT,2m,108,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:35:03.573Z,XTIA,,DVTP SHORT,2m,1.78,3,9,D,33,,,,,"rule2_Fire=0; Ovr60=0; gatedShort_1=1; gatedShort_2=0; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:35:09.538Z,RVPH,,DVTP SHORT,2m,28.5,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:35:14.614Z,SOAR,,DVTP SHORT,2m,47.300000000000004,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:35:48.221Z,BFRI,,DVTP SHORT,2m,75.29,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:36:00.879Z,LIMN,,DVTP SHORT,2m,1.41,3,9,D,33,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:36:02.552Z,EZRA,,DVTP SHORT,2m,21.47,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:36:04.894Z,MIMI,,DVTP SHORT,2m,32.64,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:36:06.816Z,UOKA,,DVTP SHORT,2m,2.16,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:36:15.027Z,BFRI,,DVTP SHORT,2m,75.29,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:36:31.763Z,RITR,,DVTP SHORT,2m,108,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:36:37.950Z,NBY,,DVTP SHORT,2m,75.01,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:38:00.746Z,LIMN,,DVTP SHORT,2m,1.42,3,9,D,33,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:38:02.085Z,RVPH,,DVTP SHORT,2m,29.05,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:38:05.991Z,EZRA,,DVTP SHORT,2m,22.01,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:38:16.256Z,UOKA,,DVTP SHORT,2m,2.14,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:38:16.392Z,MIMI,,DVTP SHORT,2m,32.54,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:38:31.648Z,RITR,,DVTP SHORT,2m,109,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:38:38.758Z,PLBY,,DVTP SHORT,2m,2.14,3,9,D,33,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=0; ABOVELOWVWAP=0; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:40:01.421Z,EZRA,,DVTP SHORT,2m,22.01,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=0; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:40:03.842Z,RITR,,DVTP SHORT,2m,108,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:40:05.237Z,UOKA,,DVTP SHORT,2m,2.13,6,9,C,67,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:40:14.223Z,LIMN,,DVTP SHORT,2m,1.41,3,9,D,33,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:40:16.214Z,RVPH,,DVTP SHORT,2m,28.5,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:40:28.625Z,MIMI,,DVTP SHORT,2m,32.5,8,9,A,89,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:41:59.016Z,BFRI,,DVTP SHORT,2m,75.29,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:42:06.137Z,EZRA,,DVTP SHORT,2m,22.28,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=0; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:42:07.877Z,RITR,,DVTP SHORT,2m,105,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:42:08.112Z,LIMN,,DVTP SHORT,2m,1.42,3,9,D,33,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:42:13.292Z,MIMI,,DVTP SHORT,2m,33,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:42:15.381Z,MNTS,,DVTP SHORT,2m,6.53,5,9,D,56,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:42:24.073Z,BFRI,,DVTP SHORT,2m,77.79,3,9,D,33,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=0; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:43:11.422Z,SOAR,,DVTP SHORT,2m,47.51,4,9,D,44,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:44:01.628Z,LIMN,,DVTP SHORT,2m,1.43,3,9,D,33,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=0; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=0; obvShortGate=0; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:44:07.588Z,MIMI,,DVTP SHORT,2m,32.74,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=0; VolumeGate2=0"
WALL_UPDATE,2026-02-09T21:44:11.616Z,RITR,,DVTP SHORT,2m,102,9,9,A+,100,,,,,"rule2_Fire=1; Ovr60=1; gatedShort_1=1; gatedShort_2=1; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
WALL_UPDATE,2026-02-09T21:44:55.747Z,EZRA,,DVTP SHORT,2m,22.02,7,9,B,78,,,,,"rule2_Fire=1; Ovr60=0; gatedShort_1=1; gatedShort_2=0; ABOVELOWVWAP=1; entryDistanceGate=1; obvShortGate=1; VolumeGate=1; VolumeGate2=1"
